t_s,px,py,pz,vn,ve,vd,qw,qx,qy,qz,bgx,bgy,bgz,bax,bay,baz,P_px,P_py,P_pz,P_vn,P_ve,P_vd,P_rn,P_re,P_rd,P_bgx,P_bgy,P_bgz,P_bax,P_bay,P_baz,innov_pn,innov_pe,innov_pd,innov_vn,innov_ve,innov_vd,S_pn,S_pe,S_pd,S_vn,S_ve,S_vd,rejected
37029.770,1545872.750000,5088036.500000,3510438.750000,-47.675514,4.012860,48.417038,0.020848,-0.079832,-0.592169,0.801578,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140091,0.135971,0.136822,0.000994,0.000545,0.000668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.777,1545872.750000,5088036.500000,3510438.250000,-47.734741,4.021392,48.464218,0.020849,-0.079708,-0.591964,0.801743,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140152,0.136022,0.136879,0.000996,0.000545,0.000668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.784,1545872.625000,5088036.500000,3510437.750000,-47.794437,4.029888,48.511047,0.020864,-0.079586,-0.591761,0.801904,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140213,0.136073,0.136936,0.000997,0.000546,0.000669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.791,1545872.625000,5088036.500000,3510437.250000,-47.852715,4.038531,48.557602,0.020870,-0.079476,-0.591561,0.802062,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140273,0.136123,0.136992,0.000998,0.000546,0.000670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.799,1545872.625000,5088036.000000,3510436.750000,-47.912979,4.047192,48.605255,0.020878,-0.079351,-0.591357,0.802225,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140335,0.136174,0.137050,0.001000,0.000547,0.000671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.806,1545872.500000,5088036.000000,3510436.250000,-47.972336,4.055759,48.652374,0.020885,-0.079236,-0.591155,0.802385,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140396,0.136226,0.137107,0.001001,0.000547,0.000671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.813,1545872.500000,5088036.000000,3510435.750000,-48.031891,4.064139,48.699818,0.020893,-0.079121,-0.590951,0.802546,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140458,0.136277,0.137165,0.001002,0.000548,0.000672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.820,1545872.375000,5088036.000000,3510435.250000,-48.091370,4.072541,48.747124,0.020900,-0.078999,-0.590744,0.802710,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140519,0.136328,0.137222,0.001004,0.000549,0.000673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.827,1545872.375000,5088036.000000,3510434.750000,-48.150120,4.080935,48.793560,0.020902,-0.078884,-0.590542,0.802870,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140580,0.136378,0.137279,0.001005,0.000549,0.000674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.835,1545872.250000,5088036.000000,3510434.250000,-48.210430,4.089572,48.841713,0.020902,-0.078760,-0.590331,0.803037,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140642,0.136430,0.137337,0.001007,0.000550,0.000675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.842,1545872.250000,5088035.500000,3510433.750000,-48.269913,4.098272,48.888992,0.020914,-0.078637,-0.590127,0.803200,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140704,0.136482,0.137395,0.001008,0.000550,0.000675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.849,1545872.125000,5088035.500000,3510433.250000,-48.329075,4.106709,48.936325,0.020919,-0.078519,-0.589925,0.803359,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140766,0.136533,0.137452,0.001009,0.000551,0.000676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.856,1545872.125000,5088035.500000,3510432.750000,-48.388824,4.115338,48.983856,0.020923,-0.078393,-0.589719,0.803523,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140828,0.136585,0.137510,0.001011,0.000551,0.000677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.863,1545872.000000,5088035.500000,3510432.500000,-48.447838,4.123913,49.030300,0.020935,-0.078268,-0.589516,0.803683,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140890,0.136636,0.137567,0.001012,0.000552,0.000678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.871,1545872.000000,5088035.500000,3510432.000000,-48.508354,4.132716,49.078636,0.020944,-0.078150,-0.589308,0.803847,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.140953,0.136688,0.137626,0.001014,0.000552,0.000678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.878,1545871.875000,5088035.500000,3510431.500000,-48.567913,4.141253,49.126137,0.020958,-0.078031,-0.589100,0.804011,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141015,0.136740,0.137684,0.001015,0.000553,0.000679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.885,1545871.875000,5088035.000000,3510431.000000,-48.627651,4.149960,49.173386,0.020969,-0.077917,-0.588892,0.804174,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141078,0.136792,0.137742,0.001016,0.000554,0.000680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.892,1545871.875000,5088035.000000,3510430.500000,-48.686272,4.158587,49.220543,0.020975,-0.077807,-0.588686,0.804335,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141140,0.136843,0.137800,0.001018,0.000554,0.000681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.899,1545871.750000,5088035.000000,3510430.000000,-48.745792,4.167315,49.268177,0.020984,-0.077685,-0.588481,0.804497,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141202,0.136895,0.137858,0.001019,0.000555,0.000682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.907,1545871.750000,5088035.000000,3510429.500000,-48.806641,4.176139,49.316429,0.020990,-0.077565,-0.588269,0.804663,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141266,0.136947,0.137917,0.001021,0.000555,0.000682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.914,1545871.625000,5088035.000000,3510429.000000,-48.866310,4.184736,49.364082,0.020996,-0.077446,-0.588061,0.804826,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141329,0.136999,0.137976,0.001022,0.000556,0.000683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.921,1545871.625000,5088034.500000,3510428.500000,-48.925678,4.193257,49.411995,0.021003,-0.077325,-0.587855,0.804988,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141392,0.137051,0.138034,0.001024,0.000556,0.000684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.928,1545871.500000,5088034.500000,3510428.000000,-48.985867,4.201771,49.459454,0.021006,-0.077215,-0.587651,0.805148,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141456,0.137103,0.138093,0.001025,0.000557,0.000685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.936,1545871.500000,5088034.500000,3510427.500000,-49.045216,4.210453,49.507416,0.021014,-0.077097,-0.587452,0.805304,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141519,0.137156,0.138152,0.001026,0.000558,0.000685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.943,1545871.375000,5088034.500000,3510427.000000,-49.104103,4.219170,49.554718,0.021019,-0.076982,-0.587247,0.805464,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141582,0.137207,0.138210,0.001028,0.000558,0.000686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.950,1545871.375000,5088034.500000,3510426.500000,-49.163502,4.227826,49.602608,0.021019,-0.076869,-0.587040,0.805626,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141645,0.137260,0.138268,0.001029,0.000559,0.000687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.957,1545871.250000,5088034.500000,3510426.000000,-49.222794,4.236297,49.650421,0.021028,-0.076755,-0.586835,0.805786,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141709,0.137312,0.138327,0.001031,0.000559,0.000688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.964,1545871.250000,5088034.000000,3510425.500000,-49.282417,4.245066,49.698341,0.021037,-0.076628,-0.586628,0.805948,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141773,0.137365,0.138387,0.001032,0.000560,0.000689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.971,1545871.125000,5088034.000000,3510425.000000,-49.341877,4.253845,49.746361,0.021045,-0.076511,-0.586422,0.806109,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141837,0.137417,0.138446,0.001033,0.000560,0.000689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.979,1545871.125000,5088034.000000,3510424.500000,-49.402279,4.262663,49.795097,0.021053,-0.076390,-0.586216,0.806270,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141902,0.137470,0.138506,0.001035,0.000561,0.000690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.986,1545871.000000,5088034.000000,3510424.000000,-49.461105,4.271227,49.842289,0.021064,-0.076273,-0.586014,0.806428,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.141965,0.137522,0.138564,0.001036,0.000562,0.000691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37029.993,1545871.000000,5088034.000000,3510423.500000,-49.520782,4.279661,49.890415,0.021077,-0.076155,-0.585805,0.806591,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142029,0.137575,0.138624,0.001038,0.000562,0.000692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.000,1545871.000000,5088034.000000,3510423.000000,-49.580765,4.288337,49.938660,0.021087,-0.076042,-0.585593,0.806755,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142094,0.137628,0.138683,0.001039,0.000563,0.000692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.007,1545870.875000,5088033.500000,3510422.500000,-49.640583,4.297075,49.986557,0.021103,-0.075926,-0.585383,0.806918,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142158,0.137681,0.138743,0.001041,0.000563,0.000693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.015,1545870.875000,5088033.500000,3510422.000000,-49.700680,4.305898,50.034737,0.021117,-0.075808,-0.585172,0.807082,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142223,0.137734,0.138802,0.001042,0.000564,0.000694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.022,1545870.750000,5088033.500000,3510421.500000,-49.760571,4.314963,50.082642,0.021135,-0.075697,-0.584964,0.807242,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142288,0.137787,0.138862,0.001043,0.000564,0.000695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.029,1545870.750000,5088033.500000,3510421.000000,-49.819759,4.323451,50.130047,0.021144,-0.075581,-0.584755,0.807404,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142352,0.137839,0.138921,0.001045,0.000565,0.000696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.036,1545870.625000,5088033.500000,3510420.500000,-49.879604,4.332095,50.178085,0.021154,-0.075464,-0.584541,0.807570,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142417,0.137892,0.138981,0.001046,0.000566,0.000696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.043,1545870.625000,5088033.000000,3510420.000000,-49.939629,4.340951,50.226467,0.021158,-0.075342,-0.584335,0.807730,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142482,0.137945,0.139041,0.001048,0.000566,0.000697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.051,1545870.500000,5088033.000000,3510419.500000,-49.999588,4.349901,50.274979,0.021172,-0.075222,-0.584129,0.807890,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142547,0.137999,0.139101,0.001049,0.000567,0.000698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.058,1545870.500000,5088033.000000,3510419.000000,-50.058331,4.358596,50.322819,0.021181,-0.075112,-0.583927,0.808046,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142612,0.138051,0.139160,0.001051,0.000567,0.000699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.065,1545870.375000,5088033.000000,3510418.500000,-50.117733,4.367445,50.371849,0.021184,-0.074998,-0.583716,0.808209,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142677,0.138105,0.139220,0.001052,0.000568,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.072,1545870.375000,5088033.000000,3510418.000000,-50.176933,4.376346,50.419434,0.021189,-0.074881,-0.583506,0.808372,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142742,0.138157,0.139280,0.001054,0.000568,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.079,1545870.250000,5088033.000000,3510417.500000,-50.237030,4.385493,50.467514,0.021195,-0.074770,-0.583296,0.808533,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142808,0.138211,0.139340,0.001055,0.000569,0.000701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.086,1545870.250000,5088032.500000,3510417.000000,-50.296795,4.394150,50.516163,0.021193,-0.074647,-0.583089,0.808694,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142874,0.138264,0.139401,0.001056,0.000570,0.000702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.094,1545870.125000,5088032.500000,3510416.500000,-50.357704,4.403078,50.565094,0.021201,-0.074531,-0.582873,0.808860,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.142941,0.138319,0.139462,0.001058,0.000570,0.000703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
37030.101,1545870.125000,5088032.500000,3510416.000000,-50.417328,4.411627,50.612770,0.021202,-0.074409,-0.582666,0.809020,0.006393,0.005528,-0.000552,-0.291198,-2.828997,-1.754290,0.143006,0.138372,0.139522,0.001059,0.000571,0.000704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.797180,265.650238,79.270630,7.739926,13.133293,65.357658,6.390664,6.386593,6.387356,0.010994,0.010538,0.010658,0
